,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
580_15.03.05.012,0.34187847,2.000401,3.5112724,-1.966697,1.0188112,-2.5813897,3.2834802,-2.5141304,-4.076005,-0.9872904,0.64788806,0.7667481,0.29477447,2.4842505,-2.89632,-2.1593242,-0.3464583,0.97139215,1.1218045,-1.2047124,-1.2841152,-3.9977627,-0.11728239,1.4593168,-1.4795036,-1.5870011,2.066624,-0.68606454,-3.1053152,2.5899017,-0.8552477,-1.562922,0.9670372,1.5648669,3.460301,-1.288446,-3.331165,1.2986387,-0.0050959587,3.0167046,-2.3979688,1.7686487,-2.1919298,2.9563453,-3.6093068,-2.6649644,2.0852842,0.45636392,-0.84120744,-0.843698,-0.24076152,2.2630982,2.13604,-3.1069908,-0.47167516,0.97693634,0.24156743,-2.7969816,-2.4279335,1.0260338,2.169613,-1.1457901,2.163293,0.070320964
581_23.03.06.010,2.243469,-1.1275665,3.1793494,-0.32320964,1.2421255,-2.2822943,0.33345938,-3.3180976,-4.914699,-0.5337718,2.3545084,0.09293151,0.84804213,-0.19833565,-3.8617058,-2.381013,2.3045983,1.9531131,-1.9114923,-4.53693,0.18719256,-4.596533,-0.4317881,0.29087862,-0.51224965,-4.374841,0.33608067,1.8822149,-1.202508,1.4740568,-1.6876942,-2.5871735,0.88398236,1.8713657,2.824234,-2.930223,-4.8123503,1.5189009,1.2048166,1.6823065,-2.236194,-1.7811699,-2.3430736,-0.771358,-3.7476678,-3.7857559,1.9498224,-1.6609399,-0.86408186,-1.1991696,1.1178931,2.4193501,1.1402248,-3.2422366,0.8728843,3.2408435,2.0100791,-1.2724477,-2.3805203,0.60986185,3.8631973,-1.4808944,4.293355,-0.17170256
582_17.02.06.014,0.51343656,1.887404,1.4493229,-1.2166164,-0.850195,-1.9876109,0.5609746,-3.1700459,2.4220295,2.8246655,1.3282275,2.783907,-0.45650467,1.188784,-0.36966538,0.3632965,0.1981237,0.62718433,-2.959343,0.68455565,2.0056205,-0.7804855,-1.6479142,1.7503142,0.5756703,-2.3625493,1.4656584,-1.3062067,-0.14543188,-0.9416411,0.036369026,0.25582945,1.141461,1.4767392,0.22939907,-2.376365,-2.9502573,1.0537813,1.5611031,0.20199645,1.0372403,1.4255897,-2.0691502,-1.4669957,-2.0566854,-2.97183,0.41535056,0.57969785,-0.036486268,-2.9301615,-1.6400988,2.7496507,1.3315861,-3.0191774,-2.006783,1.7764435,0.51116395,-0.43604702,-1.5593406,2.8199408,2.3687158,0.99691117,0.59623647,0.30547664
583_06.06.04.005,1.0099018,0.20343384,0.28806585,0.113588154,0.8654136,0.08390251,0.3103842,-0.61904263,0.035312995,0.6578978,1.2422308,-0.079491064,0.62788045,-0.50908613,-0.44859013,-0.7999374,0.7369201,-0.3275174,-0.44074303,0.08428563,1.0836504,-0.92499924,-1.0903208,-1.186829,-0.8493513,-0.7068831,-0.025416248,-0.56794775,0.08850029,0.6743809,-0.17578508,0.8227324,-0.36906946,-0.49389476,0.57390106,-0.8428168,-0.8408211,0.9426226,1.0490371,0.045194924,-0.4377642,-0.20133403,-0.67206806,0.6091647,-0.54372865,-0.8931821,-0.25760984,0.12422434,-1.6542954,-0.9884509,0.8802503,0.86563575,-0.9592129,-0.8547629,0.9061878,0.9192666,1.2615865,-0.19988382,-1.112545,0.92173266,0.27589858,-0.7380014,0.7960125,0.47471833
584_08.02.03.010,-1.1202147,-0.9111341,-0.72088814,0.20231934,-1.1165104,0.2497012,-0.42816848,0.08323607,0.7109188,1.1780131,-1.1995332,-0.71343863,0.43243584,-1.1871033,0.46001393,0.4909687,0.038774192,-0.72877705,-0.67382175,-0.27134824,-0.30365962,0.21763179,0.50791484,0.48736915,0.81887627,0.95705354,-0.86498445,-0.9362318,0.69816715,-0.8973592,0.35041627,-1.0669018,0.14421493,0.24697024,0.6112925,0.03140086,0.39690912,0.07677252,-0.3246864,-0.8008276,0.47574633,0.92212355,0.62575185,-0.579714,0.35546795,0.3735582,-0.11377001,-0.7243295,0.42972767,0.05218932,-1.2782265,-0.20842472,-1.216005,0.10370535,-1.0848973,-0.35962337,-0.28271186,0.26821244,1.4323263,-0.43397874,-0.6828854,0.17351402,-0.8061279,-0.66944766
584_12.07.03.011,-1.5169086,-0.0659582,-0.48695436,1.1147213,0.38727662,0.025655389,-0.47159845,-0.27382916,0.23041049,1.9418066,-0.14665788,-1.2995508,0.7629176,-2.4180768,-0.6020536,1.3311775,-1.2390695,-0.63690865,0.12981272,0.41986233,-0.101246655,0.10313925,-0.17518386,0.978424,1.2498319,0.051395595,-1.8055391,-0.41975337,0.3674553,-1.9194218,-0.9342272,-1.7023302,-1.4277521,-0.7770076,0.29823923,-0.34113768,0.022818267,-1.3207303,1.553286,-1.9633828,0.7779672,1.725282,0.36865917,0.58621836,-0.09343797,-0.25505054,0.030174255,-1.0928909,-1.0823151,0.45342356,-0.55357754,0.6822758,-0.57037556,0.534791,-0.12565109,0.3114903,1.9325361,1.6509879,1.136143,0.22537392,-0.1961526,0.40105557,-0.20423776,-1.6518494
585_10.01.05.009,-0.8910084,-0.7764796,0.395585,-0.84823835,0.46609065,-0.3941297,0.7713382,-0.45580062,0.8353926,0.1003657,-0.11948477,1.117618,-0.14939088,0.6631877,0.67598933,0.27059674,-0.8910638,0.53334814,-1.4355803,0.45206708,-0.05281818,-0.31229135,-0.9484718,0.10648149,0.30379027,-0.7321661,1.4459455,-0.039359093,0.20139828,0.18387675,0.51322657,-0.015330933,-0.9033356,0.5836439,-0.09220787,-0.2862475,-0.6398227,-0.28105175,-0.14258517,0.327771,0.7677651,-0.21702716,0.21790552,-0.4191001,-0.6507855,-0.6840861,0.395584,0.23889819,0.44379961,-0.2241174,-0.6097978,0.21359485,1.5178881,-0.10180313,-0.82255715,1.2348155,-0.5276658,0.64313054,0.3810273,0.365952,0.5218737,0.42158335,0.3258636,0.11060722
585_22.04.02.008,0.7625334,0.6247889,1.2069292,-0.4113894,1.43191,-0.30384046,0.86782223,0.3284763,-4.5808487,-3.4720016,-0.021005929,1.3900975,-0.6608873,0.6793681,-2.4599278,-1.898871,-1.6062257,0.5633694,3.6887865,-2.8950295,-4.0005903,-1.9784855,2.1583538,1.346087,0.1081633,-1.9494183,2.4752386,2.5651646,-0.8387203,0.22252011,-0.11520335,-0.7287235,-0.47557738,0.96140665,-3.020567,3.4696352,-3.015443,-1.2750204,2.918815,0.61618966,0.52070457,-1.7039517,-0.17710441,0.9755011,-1.3403734,-1.8466158,1.3488472,0.9763969,-0.5368619,1.9634305,2.0155308,-0.15150559,0.7589884,0.17698355,2.5634851,-0.16892421,2.1994548,1.4651296,-2.6897597,-1.4989622,3.5863063,0.49110177,4.2071404,2.5845866
585_23.04.01.001,0.037489966,-1.5735711,0.1716051,0.03842911,0.0094332695,-1.0247831,1.3067793,0.0070270747,1.1473789,-0.43610495,0.47335598,0.12296198,-0.119872406,0.21224684,0.6589407,-1.5148429,-0.4405044,0.35864198,-0.8883645,-1.3534137,-1.0125827,-0.76113904,-1.1853225,-2.9729488,0.45647192,-0.22261336,0.08221346,1.2945755,0.28758502,0.094166815,-0.43919218,0.21567112,-0.45918873,0.98682636,0.06760649,-0.5877682,-0.7091841,-0.2179833,-0.7998673,1.5289552,-0.4046481,-1.710528,-0.04353743,0.44703197,-0.9099617,-1.2511652,0.76197445,0.3610962,0.43065095,-1.1081779,-0.73365057,1.3885069,0.07796219,-0.41094568,0.6196436,-0.5845527,-0.39812368,0.17238045,0.3218037,1.3476791,0.11820775,-0.3940521,0.6700691,-0.63178444
586_17.03.02.001,-1.6996969,3.6326652,2.9077463,-3.589462,-2.1947846,0.16238108,0.853701,-0.6952088,-0.14660765,2.8818202,0.6268451,0.20281464,-0.33148128,1.0204905,-1.2764757,0.7883906,0.3204093,-0.76730967,0.4132582,1.5855043,0.8639805,-0.7180406,1.3694078,2.6316702,-0.8147663,-1.6247438,1.1666185,-3.8305607,0.694116,1.4732683,-0.02450496,1.7436496,-0.1068871,-0.5452539,1.1256392,-3.5050826,-2.4027638,1.2102854,2.5888689,0.1541341,-2.437326,-1.7271044,-2.3357909,-0.19122654,-2.0388973,-1.5901814,-0.3203701,-1.5268743,-2.0304644,-0.9030705,-1.3820201,0.9341684,-0.6718118,-0.91065544,-2.992414,0.79342943,2.634162,-0.12424192,-1.9769294,1.6247972,-0.028325498,-1.2444395,1.1020777,2.053262
586_19.20.01.001,1.4161417,2.4674807,1.5243163,-1.1129904,-0.88511527,0.52090704,0.048882604,-2.10371,1.2037662,4.937851,2.1107204,-0.3801965,0.81199557,-0.339639,-1.4154681,1.3850968,2.0215497,-1.3003795,0.1213088,-0.123737305,1.7284002,-1.1221248,-0.04047966,-1.2081122,-1.7800161,-0.7347523,0.6137798,-2.5922,-0.75279,1.3445797,0.55405325,-0.8979043,2.8101308,-0.735658,1.4273596,-1.3227808,-2.301194,0.49702573,3.8144474,0.37054917,-1.9683375,-0.98901474,-3.045804,-0.27800083,-2.8229132,-1.9433103,-1.0679715,-2.5638833,-3.5450263,-2.9895577,2.3630672,2.3172522,-1.496576,0.48899376,-1.2132336,0.94044375,2.27288,0.1627295,-1.4867618,0.6260898,2.0379102,-1.7834426,2.0045938,2.3618722
586_19.14.01.005,1.1678985,1.8513012,1.5992873,0.3419094,-1.3629038,-0.18012825,0.47485128,-2.288093,-1.8456956,2.2996292,0.6738918,-1.5836878,1.842459,-0.69162834,-1.8737869,-0.4111976,3.241343,-1.4710865,0.54117125,-0.7357809,0.51160705,-1.9728765,-0.9812245,0.46207622,-2.3780627,-2.2889452,-0.34186012,-0.7442851,-1.419867,2.1304502,2.4196453,0.05422078,1.6521378,0.289095,1.7707478,-1.1212585,-1.918092,2.8839517,2.944028,0.84891665,-2.78244,-0.5820768,-2.2599792,1.0001688,-1.6962197,-1.7857144,-0.09674152,-2.2898877,-2.8257616,-2.14129,0.39808214,2.0341733,-2.7321527,-1.0425963,-2.0279741,0.30880478,3.8904798,0.5441532,-1.5627555,1.2302742,0.99198884,-2.5372448,1.8335931,2.8803601
587_26.03.01.001,-2.1764004,1.1269021,-0.47335133,-1.8653841,-0.22559842,-0.26978382,0.5945012,-0.0611149,-0.36986744,-0.23731251,-0.5328579,0.8417816,-1.379096,0.05736503,-1.1446905,-0.06827566,-0.957855,1.3415124,0.5883962,1.6800842,-1.0766408,-1.0289779,0.9746685,-0.18437466,-1.2711439,-0.6392894,0.08779766,-1.0690403,-0.88297915,0.89015555,-0.66573477,1.7949406,-0.922531,-0.7541196,-1.1907848,-0.31912532,-1.1181636,-1.2412244,-1.0434856,0.27081394,0.05132223,-0.4623508,-0.6544911,-0.5328499,-1.1732903,-0.8454393,1.3437275,0.075434655,0.627285,0.15069489,-1.3599771,0.24803787,-0.30014896,-0.6727456,-0.65837157,-1.2772453,0.031240493,-0.6803336,0.60365856,-0.03639941,0.16074817,0.17695446,0.26460665,0.103324175
588_20.01.08.004,-0.37420598,0.31907696,0.57898647,1.2541133,-1.179345,-1.2809238,0.21688518,-2.1944113,-1.0772212,0.7752993,-1.3361509,-0.3788724,0.63133955,-0.4136529,-0.3441277,0.51363355,0.20897937,1.5324411,-1.3062589,1.2977972,-1.1484382,-1.7802935,-0.13545951,0.6165348,0.15182544,-2.1697876,0.28931457,0.3497072,0.1703318,0.5697069,0.75450385,0.109891996,-1.0091206,0.016945168,2.3299932,-0.43474588,-1.119363,0.53957236,-1.5075061,0.06508708,-0.30564055,1.7857144,-0.52520245,1.5363948,-0.8517345,-0.94271815,0.50722116,-0.0075143278,0.3663834,-1.0620413,-0.21095935,1.5490258,0.27960923,-1.6131935,-0.18550552,0.76589775,0.2016739,0.6256579,0.4962675,1.4526684,0.93997043,-2.4563146,1.0038242,0.1443149
588_24.08.05.003,0.8948696,-0.6013397,0.3161967,0.18310039,-0.6152366,-0.70814806,-0.7371243,-0.68715537,1.173203,-1.1592574,0.280677,0.32997736,1.0903829,-0.13287914,0.06745824,-0.2954074,0.6120262,0.12165241,-2.7838283,-2.2589538,-0.19074476,-1.1546304,0.017781198,-0.65985155,-0.12860207,-1.0885153,-0.16890816,0.32205826,0.7045269,-0.23122889,0.6224082,-0.4356989,0.5605705,1.1023297,-0.4994828,-0.65532064,-1.4479645,0.92147875,-0.13395412,0.67622536,-0.9099152,-1.0506152,-0.6626862,-0.9313955,-0.9909344,-1.0355752,0.2265817,-0.28566056,0.10045155,-0.46777916,-0.15500388,0.42889383,-0.12029798,-1.2105905,0.1526125,0.46180037,0.112143755,0.9302162,-0.33039373,-0.06110227,1.2724352,0.2676811,0.7380072,0.2542482
589_03.02.01.002,-0.4125722,-1.2911885,0.76000327,-1.2255352,2.20193,-1.1805557,1.4839015,-0.048178673,-0.73849756,-1.1722534,1.3870592,1.3156517,-2.3168218,1.4367576,-1.4634318,-1.9816649,-0.46952817,1.9894332,0.08057541,0.2715684,-1.0292375,-2.0712018,-0.73685944,-1.0740603,-0.89791507,-1.0014575,1.5571806,0.60665417,-1.0538185,2.6565208,-1.4068279,0.94948924,-1.2125399,1.2677249,0.13370705,0.036268532,-1.8735487,-0.51577294,-0.99684453,1.2587686,0.07268211,0.65223205,0.39493877,1.2417254,-1.6103075,-1.7713423,1.9635046,1.7131276,1.5221283,0.042737544,1.3067546,0.5833466,1.3934343,-0.20125526,-0.4152255,1.5195644,-1.7292194,-1.5929489,-0.61776143,0.7318418,1.2461419,0.63210356,1.9552493,-1.1691234
589_08.03.04.003,-0.9456781,-2.4340522,1.7907447,-2.0673835,2.334381,-1.0836673,0.494161,-1.2815073,-1.5911106,-2.5864227,2.207612,-0.03562081,-0.69231844,-0.5367199,-0.68865514,-1.1294329,-1.4843792,1.7153103,-1.0426972,0.44878197,-2.655196,-2.4445748,-0.455334,-2.6373153,-1.6669075,-1.1581362,1.1802018,1.3274641,-0.31832278,1.6524298,-1.6766319,-0.0016541034,-3.4756105,1.045404,0.8277318,-1.1179249,-2.2823544,-1.2828746,-0.24649647,1.3863854,-1.0358918,-2.197044,-1.5168545,0.6984532,-1.7683601,-1.9536474,1.8928434,0.4221511,-0.6046941,0.04207307,-0.025952816,1.5974174,0.29957658,-1.4392151,1.8043668,1.1041892,0.96769655,-0.698317,-0.25201696,0.6025764,0.67443234,-0.6800678,2.9452293,-0.009389907
590_17.02.06.004,-0.24548608,1.4576647,1.6755053,-1.9582062,1.1690178,-1.705903,2.2124393,-2.5568657,1.0432036,1.7995777,0.5727755,2.2596192,-1.8619221,2.4981568,0.34082675,-1.2803022,-0.726731,1.2248452,-1.347211,0.01639837,-0.7639701,-1.1002843,-2.3246439,-0.6198312,-0.19174016,-2.3827162,2.4484987,-0.12136929,-0.49296677,0.42144752,-0.41331065,0.16969956,1.9689937,2.1082277,0.5919201,-1.2060933,-3.0096388,1.2943945,1.6204624,0.9848038,0.26235998,-0.8994879,-1.8671463,-1.6259165,-2.663101,-3.0210085,1.6415869,0.77989274,-0.1950261,-2.6501045,0.33717167,2.0472248,1.8204807,-2.2751012,-0.33089662,1.8650826,0.21967858,-1.2756894,-1.5982047,2.5004268,1.8810303,-1.2667707,1.383553,1.7374449
590_23.03.03.080,1.5057105,0.9993366,2.1415262,-0.9836134,2.398211,-1.5857712,2.938847,-2.2607722,-1.961185,-0.75420755,1.179246,-0.74513686,0.2728039,1.8792447,-0.56104714,-2.0851724,-0.3589651,1.5767555,0.23058939,-0.8673926,-1.4267931,-2.8357387,-2.3454068,-2.20543,-1.8285127,-1.9903659,1.5595522,0.6792675,-0.80555445,1.9893271,0.8302438,-1.0138912,1.8941138,2.4030275,2.8338199,-0.53564227,-2.373525,2.8668504,0.13798285,2.353272,-3.4556518,-1.7896909,-1.9707268,0.5393372,-2.784919,-2.398748,0.92681074,0.08447635,-1.291828,-2.2137861,3.9578815,1.7019659,1.2166383,-2.0181773,2.548475,1.148241,0.54847383,-1.2007539,-2.0129802,1.8379083,1.1208763,-3.3689752,3.3049855,2.0269096
591_01.14.02.002,0.704048,0.44316798,1.267614,1.4709136,1.1033884,-1.7112771,1.0229106,-2.4060051,-2.6980264,1.0003521,-0.022026956,1.7664698,-1.2476876,-0.05425036,-0.04456079,0.011493683,-0.31527954,1.6897473,0.034638822,-1.5739241,-2.1260164,-2.0148842,-2.3720767,-0.0071276724,0.53209376,-3.2941475,2.7636971,1.9550126,-0.50828063,0.15167832,1.0068985,0.12297617,-1.1462512,2.6481366,0.5901417,0.17884886,-3.4475222,1.5032239,-1.4246631,0.6923678,0.8817478,-2.1082041,0.045885682,-0.9393381,-2.4320495,-2.1958768,0.6839455,-0.6489288,-0.010065347,-2.2154703,0.022838652,1.0890042,2.7502134,-3.193919,-0.79445744,1.1407242,0.39691165,-1.0007331,-2.1777606,2.037438,2.1580203,-0.46141738,2.4297519,1.9655788
591_16.23.02.002,0.069485545,0.104957044,2.2715182,-0.7431776,0.28038466,-1.7841189,1.0018535,-1.2363307,-1.1115475,1.6778111,0.44582203,0.116669595,-0.29220995,0.1888535,-1.6790447,-0.6728741,0.5119148,0.33596146,0.31594813,-0.97492504,-0.7199665,-2.183041,-0.9270756,0.5326519,0.36377597,-0.26345628,0.94109094,0.24603114,-1.2047665,1.4091643,-0.6242674,-0.9574281,-0.20360923,1.0878316,1.7279196,-1.1513635,-1.882754,0.4490807,0.8628402,0.7502192,-0.8714644,0.44307488,-0.4109168,1.6554697,-1.6131159,-1.7023344,1.1948504,-0.113191664,-0.2219332,-1.6795702,-0.15253359,1.6284148,-0.027857006,-1.2748195,-1.2460189,0.9202991,0.13885769,-1.0479726,0.23989177,1.7345797,1.0746964,-0.8449919,1.2683368,0.05103743
592_05.03.03.002,-0.604985,1.2927294,0.6333865,-1.536794,0.08687949,-0.73673695,1.059565,-2.0086632,-0.43944612,1.0540756,0.71588105,1.2502183,-1.2956693,0.46289444,-0.97922814,-0.13716185,-0.40274692,1.2164338,0.102835596,1.1158265,0.2466495,-1.8841475,-1.0137568,0.5566132,-2.1537733,-0.9306488,1.2992266,-2.3523998,-1.3860668,-0.2068547,-0.6985228,-0.30484456,1.0184445,0.67457956,0.613778,-0.871438,-2.4546716,-0.45832503,1.2460711,0.15490156,-0.96465975,0.38075542,-2.086241,-1.4027202,-2.0994728,-1.5815362,1.6958647,-0.30730078,-0.15080816,-1.76502,0.89715433,1.2875291,0.6671203,-1.4351981,-0.581411,-0.45611766,0.41620895,-2.2605233,-0.5753978,0.11305797,1.3195473,0.22270855,1.3464049,0.36861438
592_14.05.02.001,0.5699946,-0.21563011,1.3730085,-0.85435766,1.054908,-0.98447055,1.1035713,-0.2187028,0.15178168,0.18254772,1.1547693,0.6048082,-0.025684662,0.45637763,-0.99411464,-1.4532348,-0.08417827,-0.08564004,0.6290625,-0.48437047,-0.6554204,-1.6288908,-1.5837257,-0.79252577,-0.42308462,-0.81727654,1.0209634,0.7186758,-0.7370298,1.0090373,-0.40653297,-0.39923704,-0.13822466,1.0891438,0.43046117,-0.67227244,-1.391392,0.6526689,1.1047668,0.7177692,-1.0761968,-0.5694427,-0.78132594,0.6730139,-1.9695367,-1.5265219,0.7030174,-0.03226775,-0.5236057,-1.1302707,0.3304798,0.9780212,-0.10637531,-0.8118811,0.15317428,0.26857564,1.1553234,-0.8588681,-0.30174673,1.4867796,0.7130817,-0.3967337,1.3338149,0.69432783
593_22.04.03.001,0.8282781,-2.2924204,-0.66189116,-1.3732188,1.7170993,-2.2479973,1.8218992,0.5167591,-1.1021311,-2.2684479,0.5943202,1.2183979,-1.8139513,-1.5325189,-2.0017498,-2.8181243,-1.4754832,2.508806,1.6010629,1.6575848,-1.6805335,-2.0104294,0.79708093,-0.45072514,0.6572044,-0.7232614,-0.7665676,2.4381788,-1.3342433,0.1452375,-1.9558998,-1.6669708,-0.43834162,-0.5061197,-0.7333759,0.01582256,-1.6564376,-1.5763769,0.48632476,0.48236227,-0.010820344,-1.1925945,-0.53405875,0.5163778,-0.6493877,-2.0091164,2.8141713,1.5587155,1.2160463,0.48466364,1.5984073,1.528168,1.1367108,1.2970192,0.9812463,-0.8158137,1.3030564,-0.51384294,0.5099894,-0.2406252,1.42315,1.3750154,2.4041646,-1.8494312
593_24.07.01.005,-0.46326172,1.2467891,-0.37778842,0.10870534,2.046972,-0.9303412,0.05070269,-0.7187435,2.1598349,-2.7300122,2.352042,1.4498136,-2.7281053,0.40884113,0.62054545,-0.68852925,-1.2127692,1.7511985,-0.45493805,2.1609163,-3.5549617,-1.050382,0.45929217,-2.3008804,0.5482876,-2.6296673,1.7913169,0.5665205,-0.816556,0.52357465,-1.1815112,3.6456947,-1.1959181,-0.29173693,-1.5443472,1.167116,-2.157198,-0.9777534,-1.1370065,1.2105651,1.8063766,-1.2766559,-0.46142194,-0.3227592,-1.6824234,-1.6135621,1.1688113,-0.0047887564,0.39916104,0.09323108,1.6631818,0.51818156,1.0320044,-0.04854659,-0.1746912,-0.862495,-0.33529472,0.030597508,-1.9022739,0.6534044,1.9454697,0.6538606,2.2276306,-0.4837008
594_02.07.02.004,2.1595297,2.989387,1.2055712,-1.5213423,-0.43266362,-2.3868287,1.1186554,-2.643921,0.057486832,-0.19802457,2.2410274,2.684936,0.6620915,2.266341,-2.7992835,-1.3183932,1.2178822,0.8498949,-0.34696832,-0.9425449,2.0380888,-2.3391175,-1.5042491,1.2953731,-1.673209,-3.1831453,1.7287594,-0.20257178,-2.149768,0.9222295,0.5140171,1.7249283,0.1514895,0.46400362,-0.4684047,-2.9282608,-3.8631663,2.042778,1.4734063,1.7454481,-1.7261777,0.8161596,-2.5635006,2.7063794,-2.3447847,-3.318943,0.62994576,1.271032,-0.6358743,-1.9585983,-0.9141393,2.2147834,1.6148341,-2.7803006,-1.09183,0.9589672,1.6538988,-1.1127437,-3.0755095,2.0450325,3.3106232,-0.035291284,2.0830908,0.87832
594_08.07.07.001,0.9727375,2.7856295,0.66493034,-0.9579004,0.56303394,-3.3987489,-0.25913048,-3.7887795,0.33979297,1.2091837,1.8787498,2.4264092,0.65258557,-0.77934515,-4.06745,-0.7065495,-0.8471101,1.5221608,-1.1296446,0.15251175,1.3306144,-2.8016372,-1.3356848,2.457418,-0.05351615,-3.1013103,1.5485172,-0.029045284,-2.2985,1.1442966,0.37722522,0.11497314,-2.1770544,1.6571417,0.061929762,-2.8774543,-4.4012356,0.88614595,0.72947925,1.0474049,-0.8233091,2.45619,-1.9500123,2.5996404,-2.4700556,-4.0166407,1.4755777,0.78530955,-0.4895379,-1.3023705,-2.142678,3.3836703,1.5539622,-2.3229795,-1.7155032,2.504908,1.9984198,0.23665452,-1.9854329,2.9693675,3.0001078,-0.020536631,2.150041,-0.85672355
594_12.02.01.013,2.384428,2.5244195,1.5637558,-1.4378917,1.7248309,-3.1504056,1.622297,-1.7297513,0.8169314,0.65227175,2.4647057,2.8941793,-0.45656475,1.5927582,-2.0050874,-0.8262373,-0.32074177,2.062894,0.010015607,0.4716731,0.08737469,-2.4507287,-2.2961411,-0.44887048,0.29742563,-2.8878999,2.5020275,0.65595317,-1.5929462,0.46028018,-0.58683485,0.62581414,-0.5154717,1.9655925,-0.00101614,-3.122062,-3.9349437,0.52464294,0.644371,1.5232978,-0.24595356,-0.027341664,-2.2746456,0.27615952,-3.2729397,-3.4784837,1.0159242,0.07054335,-0.32807285,-2.0189908,0.69744015,2.724113,0.8538054,-2.896399,0.074172795,1.0784612,0.7284878,-0.51952815,-2.5084767,3.2836146,3.2705185,-0.6402868,2.5113528,-0.39975116
595_20.02.01.008,-1.4000002,-1.0503743,1.184074,-2.4270387,0.10421312,-1.2826169,1.4183574,-0.47984916,0.18488587,-1.0363109,1.1670812,0.71563876,-0.3088079,0.6733296,-1.064455,-1.4880377,-0.38532963,0.41636357,-1.5214338,0.60962564,-0.37179905,-1.5609342,0.018624306,-0.19169652,-0.36826336,-0.98203206,0.87306035,-0.43165562,0.09234035,2.1787343,-0.9639598,-0.53718954,-0.3542465,0.77768636,0.41716385,-1.0111687,-1.915921,-0.7991738,1.3187118,0.6512902,-1.078817,-0.33104166,-1.190245,0.65558577,-1.6507679,-1.3978603,1.3057127,0.9648051,0.75479186,-0.53294045,-0.3476708,0.9840297,0.70828366,-0.17182858,-0.83499706,0.58018535,-0.069225386,-0.9759292,-0.49348146,0.3152539,0.72928226,-0.19653472,1.3679311,-0.45981878
596_02.03.03.020,2.5263267,2.5639944,1.8172504,1.331044,0.8899573,-1.7003541,1.4790814,-4.8761873,-4.713056,-0.2359047,0.7999654,-1.4433249,2.7651956,-1.060132,-2.123837,-1.5301497,2.8632545,0.22999327,-0.27682042,-3.1295698,0.1753267,-2.9679809,-1.2517877,2.6890042,-2.406736,-4.6602917,1.285069,1.6673099,-1.4882405,1.1472911,4.0721836,-1.8597894,1.8393067,2.281627,2.3106158,-1.6009312,-3.771925,4.7439556,2.2881017,2.0068789,-3.5943804,-0.82980657,-1.711231,-1.5196872,-2.7162845,-2.9237962,-0.62634146,-2.7058177,-3.4920797,-1.9170145,0.2680856,1.9877695,-0.14960745,-4.348363,-1.0985247,2.4703658,3.2991934,0.19905633,-4.3995357,0.96938896,2.928021,-3.2524025,3.3720744,3.0264606
597_12.01.08.022,3.1930885,4.3320556,2.1846507,-1.2818303,-0.6692573,-0.32557553,0.2148313,-3.1000128,0.25619173,2.9706492,2.9477143,-0.3800341,0.682919,-1.9299471,-2.4451325,-0.32844317,3.761775,-1.1288774,-0.5108873,-0.5524927,1.5987798,-2.405826,-2.3257282,0.44650698,-2.655569,-3.93755,0.40422428,-2.2616022,-1.2208363,1.4668025,3.5177004,1.8341973,1.9499149,1.0683725,0.7143427,-3.503168,-3.9158442,4.5331817,4.5987406,-0.53833723,-2.5610409,-1.6426419,-3.644593,-0.55814326,-2.5251682,-2.8728957,0.18732767,-3.467716,-4.756736,-2.3722982,1.1937227,3.2405791,-2.2783825,-2.0335531,-3.1042786,0.1096217,5.0031185,0.6434446,-2.8807628,2.173484,1.767549,-2.5008888,2.8494844,2.9883494
598_06.09.03.004,0.23874307,1.5711803,2.033504,0.4894879,-0.07537043,-0.98647135,2.8798053,-3.0544693,-4.1604238,-0.7447973,-0.48055112,-0.79077315,1.157628,1.1241299,-2.592747,-1.8685255,2.2910888,0.7631169,0.81905,-1.2631875,-0.48327214,-2.9599059,-0.6381291,2.1070592,-1.9508169,-3.0245554,1.121493,0.20962451,-1.355128,1.8326106,1.6722088,-2.0358596,2.2873569,1.4354382,2.7000525,-2.125867,-2.2123988,3.548614,1.843367,2.1924376,-4.109086,0.003018856,-2.323497,-0.7985624,-2.3233144,-1.8431351,1.0453324,-1.2757676,-2.1171389,-1.4085516,-0.43348885,1.8635923,-0.085348904,-2.07962,-0.8555199,1.9489686,1.760118,-1.2801361,-2.4842906,0.04690051,1.6774476,-2.3112473,2.4129395,2.219767
599_08.01.03.038,0.36644185,-0.24332088,0.2813408,-0.10151768,0.42565176,-1.5918336,0.7436485,-0.6144599,-0.5655158,-0.21366395,0.56168604,1.4068944,-0.89871,0.024352372,-1.2679148,-0.97568524,-0.25693288,0.841673,0.24012506,0.0099988505,-0.29906172,-1.2237756,-0.061432898,0.5748776,-0.200768,-0.17580391,0.40162915,0.4972079,-0.61848193,-0.61632776,-0.77462935,-1.8192297,1.2490897,0.6390008,0.2859041,-0.21463948,-1.3569069,-0.18359694,0.38059753,1.492362,-0.4195801,-0.3575393,-1.2260878,-1.3454294,-1.2073075,-1.3623636,0.7373177,0.5764025,0.7041754,-1.0876135,0.35859558,1.1366404,0.815904,-0.2193628,0.053835392,-0.8237699,0.18289277,-0.77556145,-0.19592273,0.21969813,1.4420633,1.3334394,0.97165596,-0.4539677
