,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
"(np.int64(501), 'L04AX03')",-0.99272895,0.45230046,-0.15544471,-0.03866072,-0.29603055,0.27233294,-0.020583365,0.84045976,-0.0697394,-0.5297748,0.4879387,0.13343531,-0.040470317,-0.47465712,0.70177966,-0.33501345,-0.3925349,1.2740341,0.1620444,0.27188337,-0.48123574,-0.14691198,-0.6641586,-0.12527445,0.8649288,-0.42619812,0.32080072,-0.1243549,-0.804734,0.37065116,0.6733125,-0.32393998,-0.1637591,0.5323215,-0.73189753,-1.2064924,0.23881729,-1.1303487,-0.7075786,0.7227668,0.05382821,-0.30728194,-0.23434955,0.8467574,0.09873641,-1.2566113,-0.7438122,1.0666548,0.8649774,0.13909943,0.6092713,-0.6987253,-0.82315457,0.23965225,0.30530378,0.52555895,0.5109877,-1.539686,-0.08934857,0.7967657,1.277005,-1.0300353,-0.6342453,0.76519936
"(np.int64(502), 'N03AD03')",-0.25040185,-0.007918354,0.11180959,-0.23873596,0.026923291,0.07336545,0.7278958,0.21455827,0.11335337,-0.23666261,0.25695932,-0.539347,0.16959234,-0.18274045,0.86428434,-0.32822108,-0.8294279,0.62424976,0.20677343,0.4199553,0.11310673,-0.8630926,-0.09484334,0.6898034,0.15503319,0.16783515,-0.5961188,-0.10462449,0.0077830926,0.6280636,0.6198217,-0.12205145,-0.34241125,0.26464286,-0.4053099,-0.34088632,-0.22329056,-0.011325834,0.48123696,0.12717137,-0.35061502,-0.52601504,-0.38560575,0.5513667,-0.052153103,-0.5094468,-0.69592553,0.6245438,-0.18737894,0.5729632,-0.18976949,-0.15542284,0.1452173,-0.6838914,0.07637799,-0.39981616,-0.3179645,-0.33205903,0.21227823,0.43584138,0.54379886,-0.54771054,-0.44554114,0.6497263
"(np.int64(503), 'C03AA08')",0.21205042,-0.25664467,-0.5193759,0.09347947,-0.6081797,-0.28403473,-0.34196907,-0.7520758,0.2071187,0.47312856,-0.36131984,0.49690378,-0.4715219,0.31737086,0.21384008,0.1812095,0.26193696,0.42072335,0.39193392,0.13622394,0.7077004,-0.18618947,0.31262457,-0.8037964,0.028657611,-0.25249976,0.2791254,-0.29423422,-0.2879865,0.17508504,-0.047482207,-0.5338763,-0.16864306,-0.4767621,0.15544492,0.12559348,-0.15827404,0.3992926,0.65806264,-0.0001911521,0.16578823,-0.29047915,0.56132835,-0.3727135,1.1796409,0.09420795,0.23083133,0.41882762,0.09702889,0.5305377,0.5794669,-0.12734258,-0.14725125,-0.40638408,0.37565562,-0.35423172,-0.4975193,0.3902259,0.26981458,-0.2541318,-0.00822025,0.013028669,0.26835224,0.48696038
"(np.int64(504), 'G02AB01')",0.13916725,0.8353728,1.106446,0.85414535,0.5583192,0.4632894,0.54290646,0.62088376,0.77437085,-1.2173846,0.7369969,0.7353661,0.7576859,0.6688964,0.1566925,0.2871931,0.10490796,-0.2834938,-0.4437832,0.40265018,-0.7624273,0.4356892,-0.6530536,0.77010065,0.6566635,-0.13960269,-0.056789756,-1.0224061,-1.2137653,1.0269909,0.23163386,-0.010682017,-0.4986073,0.13570696,0.041392446,-0.9630948,0.2792378,-0.9695327,-0.7484572,0.3172519,-0.4877726,0.24387208,0.23899145,-0.18523529,-0.791362,-0.7358486,-0.68207425,-0.13809946,-0.36292517,0.5803173,0.5595191,-0.6682143,0.17876579,-0.16945162,0.6454419,1.0973718,0.48796934,-0.47519827,0.045850273,1.2403469,0.7780545,-0.07785884,0.5311544,0.2017369
"(np.int64(505), 'A06AH01')",0.25415254,0.72754306,-0.7997151,0.19481105,-0.73869526,0.5384873,-0.7988368,0.30711317,0.8036851,0.98523915,-1.9275204,0.8682505,0.60270274,1.3103209,-2.1168883,1.3008006,1.0943195,0.4650994,1.3424779,-0.018091189,2.6040606,0.7633492,0.90566933,-1.47839,-1.5948665,-0.31186277,0.4177714,0.3772837,1.8552079,0.01562605,-0.9814029,0.6404436,-0.1370593,-0.802019,0.048122615,-0.52308786,-0.28372228,0.36712685,0.5554008,-1.3374548,-0.10261646,-0.18362683,1.2925856,-0.8157156,1.5534824,-0.113044545,1.9054233,-0.6921926,0.66979504,0.6399747,-0.14233676,0.6973426,0.30018985,1.3642478,0.9321615,-0.20653686,0.074921995,0.50338024,-0.5316043,-0.98014325,-1.1155778,0.82026076,0.65893734,-0.5354928
"(np.int64(506), 'N06BA04')",-0.6775491,0.28912604,0.3986608,-0.38014734,-0.10377252,-0.14046942,0.46843043,0.26055685,0.124647714,-0.5995648,1.1386993,-0.42290163,-0.01800779,-0.5416257,0.8316916,-0.5801357,-0.57306147,0.6940857,4.169345e-05,-0.22609077,-0.52674186,-0.43192214,-0.91201687,0.29572678,0.44547212,-0.49679404,0.09931779,-0.6734583,-0.56625897,1.1680418,0.76151955,-0.5755487,-0.34982193,-0.05549954,-0.41642123,-0.9560248,0.04797189,-0.415424,-0.082024746,0.9532397,-0.2818273,-0.2782218,-0.39579996,0.22946127,-0.45665407,-0.31626052,-0.6999039,0.20007469,0.07654067,0.09610689,-0.07471433,-0.8571773,-0.21705757,-0.8839792,0.14240292,0.2305474,-0.8242106,-0.32174063,0.37389773,0.4783679,0.91060865,-1.2595161,-0.7722888,0.5065818
"(np.int64(506), 'N06BA11')",-0.5432215,0.56667143,0.47370157,-0.12254909,-0.26420668,-0.11599132,0.26469195,0.14246374,0.114973865,-0.7707548,1.0127923,-0.11478379,0.23086183,-0.22242904,0.68668985,-0.41634494,-0.40126225,0.32647467,0.1448471,0.0044508167,-0.44186234,-0.4770811,-0.97187877,0.2916196,0.43282175,-0.3451788,-0.12692212,-0.66382915,-0.33939052,1.2232288,0.5551399,-0.4850226,-0.21612673,0.022541001,-0.0685261,-1.1950879,0.26415506,-0.4970983,-0.41930503,0.92393386,-0.3371758,-0.07073677,0.03574211,-0.069419965,-0.3577117,-0.12994485,-0.043218814,-0.04353094,-0.037083425,-0.10366685,-0.034621693,-0.5976804,0.046186045,-0.68974614,0.012979601,0.037557267,-0.32164073,-0.16677992,0.22205402,0.21722929,0.74074954,-1.2807966,-0.4638037,0.37200537
"(np.int64(507), 'D07AA01')",-0.07097715,0.4625948,-0.3085394,0.03932994,0.5342188,0.682693,0.91303754,0.29975736,0.396596,-0.3320286,0.10401475,-0.35314825,-0.122803584,-0.10498511,-0.08472713,0.094070025,0.2599417,-0.01348649,0.572598,0.11468032,-0.20220053,0.2755598,-0.12433836,0.10949233,0.03955758,0.42562255,-0.96706617,-0.09610513,-0.014495261,1.4175224,0.35478926,0.10585856,0.13036172,0.58208376,0.19959736,-0.97543526,-0.46457648,0.8054148,-0.09529,0.46894428,-0.38172305,0.091516316,-0.33597058,-0.43991196,-0.031144902,-0.023162007,-0.60857856,-0.10227719,-0.70382077,0.5888854,-0.23321381,-0.12607312,-0.2616154,-0.21715046,0.51075524,-0.2973801,-0.52445,-0.11824416,-0.06873235,0.22078243,0.53579736,-0.010929182,0.28163183,-0.205613
"(np.int64(507), 'D10AA02')",-0.27288467,0.4076835,-1.5148259,-2.703397,0.17731847,-0.19054207,-1.3408422,0.22429857,-0.07297602,0.59060025,-0.7864057,-0.07756542,0.39483094,1.336577,-1.5997028,-0.27641684,0.602305,1.4042922,2.1795533,-1.0578313,0.43537295,-0.13526475,-0.5254906,-1.2332747,-2.4847534,-1.5385424,0.8802428,-0.5652693,2.6290255,0.7021343,0.2629869,0.86743534,-2.723573,-0.9163542,0.51473105,-1.0202328,-1.4747741,-0.77977234,0.36337262,-1.4111416,-1.3283663,0.3602696,1.4578139,0.40079722,0.79080224,0.8129104,1.5672189,-0.7714763,1.1203781,0.24447241,-1.4278786,1.1913326,0.73131645,0.9783031,-1.3088338,-0.6079811,-2.9569974,1.6000242,-0.5218508,-1.3098313,-0.7770601,0.04355596,0.85848117,0.12923631
"(np.int64(507), 'H02AB04')",0.3571389,-0.18953884,1.4057639,-1.244042,-0.19003676,1.4378891,2.5368693,0.9556934,-0.857873,-0.42254156,0.73789287,-0.76183194,0.9311814,0.5494139,0.13581705,0.8231953,0.18880905,0.67538655,0.51851034,-1.3631015,0.38728398,0.72400373,0.09354089,0.24580978,0.34332275,0.37302825,-1.3401766,-1.8069612,0.36922532,1.186251,0.6704799,0.91547424,-0.3985656,1.4210222,-0.7792616,-0.17235701,0.60207486,-0.44914207,-0.5114002,-1.0757697,-0.9187428,-0.025120765,-0.33902147,0.2635886,0.4841917,-0.050369665,-0.23705329,0.7618091,0.46639538,0.2464387,0.9709427,0.6010154,-0.4025923,0.3103439,-0.183829,-1.0991323,0.4941426,-1.1716152,-0.827649,-0.7786412,0.058798723,-0.6247449,0.4082855,0.4518241
"(np.int64(508), 'G03BA02')",0.58750904,0.40555322,1.0358117,0.8192821,0.77944875,1.4877462,1.2311288,1.2584331,0.5843687,-0.46699342,0.025024831,-0.20199049,1.6217189,0.6788356,-0.62545496,1.2017772,0.700876,-1.5720212,0.7382838,-0.28982008,-0.1088554,0.7831509,0.62037414,-0.7518674,-1.1304636,1.9290674,-1.2184925,0.26209491,0.6774617,1.3214474,-0.08408758,0.75059193,0.58951485,1.5144821,0.9501843,-1.6495309,0.29748085,0.5739138,-0.6319037,-1.2512202,-0.90855825,1.1932375,0.74965394,0.16479939,-0.35242552,-0.2784551,0.14470592,-0.9199855,-0.77279574,0.7694683,0.26182464,0.46971077,0.84819186,0.5709648,0.78445995,-0.2201087,0.97145903,-0.09510043,-0.766813,-0.3187547,-0.21191299,0.6462326,-0.12394135,-0.41297182
"(np.int64(508), 'G03EK01')",0.92702127,0.24504021,0.07464455,0.3467342,0.6845951,0.7901342,0.5287739,0.5007973,0.6291214,-0.3359898,-0.3150591,0.058189273,0.80110085,1.3541073,-0.080706194,0.6115619,0.4610861,-0.8370153,0.28458345,-0.025023058,-0.19200665,1.1625403,-0.68471307,-0.53079283,-0.82302016,0.3611796,-0.13499035,-0.03752075,0.41648412,-0.08180651,-0.5063308,0.13641952,-0.93661565,-0.23291737,0.9293411,-0.78472805,0.2748828,-0.62765443,0.05443777,-1.1302545,-0.69497514,1.475487,0.21278697,-0.18411216,-0.63999885,0.2920044,-0.46064964,-0.5740077,-0.10753412,1.4858766,-0.70660347,0.10013504,0.58610415,-0.6943636,-0.6869105,-0.35952473,-0.50708246,0.44662803,-0.41472456,0.33051687,-0.6679956,0.43805143,-0.06219746,-0.68787277
"(np.int64(509), 'S01ED04')",0.4405402,0.25810495,-0.27388957,-0.26667044,0.48946136,0.31305802,-0.13982213,0.76175684,-0.10057631,-0.23272377,0.40231743,-0.79868454,0.021566391,0.09135873,0.43689442,0.06390507,0.16031584,0.69587594,0.018920803,0.19947231,-0.04308617,0.1137713,-0.21900415,0.049316138,0.007574655,0.2723716,0.5885939,0.560178,0.12331359,0.45256847,0.2613653,-0.3860027,-0.43156707,0.2549685,0.10593725,-0.85340154,-0.70865667,-0.3439023,-0.56388336,-0.5268621,0.04997039,0.115198426,0.13705906,0.8011692,-0.44329393,-0.670568,-0.07247296,0.33943906,-0.17445475,0.2001351,-0.09225516,-0.30005795,-0.16262637,-0.09129959,-0.37159574,0.09750324,-0.28622502,-0.26113904,0.10838736,0.013567597,-0.06531948,-0.62623554,-0.25793782,0.6475851
"(np.int64(510), 'A03FA01')",-1.2108728,0.21103874,0.23688486,-0.15217614,-0.72838265,0.55048287,0.10073293,1.0317196,0.25055468,-1.1267667,0.6226983,-1.040585,0.02421601,-0.67457783,1.1256499,-0.98485404,-0.9622803,0.73973954,0.12188697,0.4155873,-1.9944179,-0.25752842,-1.7807096,0.8129463,0.884218,-0.21418914,0.113944,-0.3471139,-1.7280129,1.1664177,1.1554121,-0.036549658,0.22298598,0.6450045,-1.0888587,-1.1779283,-0.13287008,-1.0125434,0.18301696,1.2979194,-0.97885215,-0.7931693,-1.0813985,1.1250333,-0.96052307,-0.5708895,-1.957052,0.70128495,0.75514656,0.571787,0.23218212,-1.0921603,-1.1770325,-1.3723569,-0.040681176,0.33034337,-0.5030802,-1.8304477,0.38257378,0.76205343,1.8773646,-1.8992573,-0.7606948,0.59697825
"(np.int64(511), 'C03BA08')",0.20487428,0.50670016,-0.60212934,-0.71801156,0.3567307,-0.17178789,-0.0052040294,0.12673675,0.26408333,-0.124574006,0.5354334,-0.19260427,-0.106884554,-0.10648744,-0.060041018,0.11531782,-0.14889029,0.5057642,0.08168126,-0.17565931,0.30044892,-0.32703525,-0.17993863,-0.2616775,0.1646269,-0.06532284,0.5570358,-0.18819642,-0.16194308,0.579397,0.6748045,0.16497256,-0.35186738,-0.31687048,-0.4473472,-0.35272115,0.016347565,-0.38873872,0.19487384,-0.08230041,-0.51362586,-0.13899656,0.06349093,0.6085104,0.011891589,-0.066477194,0.021956064,0.13912381,0.485493,0.10069309,0.31505883,0.035597257,-0.10463346,0.09276247,-0.043789804,0.36583623,-0.45690462,0.21880701,-0.19111666,-0.19097398,-0.10279075,0.13156223,0.17201218,0.80868036
"(np.int64(512), 'C07AB02')",-0.0951848,-0.18503466,-0.43023968,-0.6434292,0.12786087,-0.51421094,-0.024575386,-0.0888197,-0.32700905,0.013543129,0.61908096,0.10917288,-0.34998104,0.0012551472,-0.042851135,0.17494895,-0.3436333,0.3141712,-0.4932786,0.26376036,0.27800795,-0.5357158,0.3017023,0.5090513,-0.1866609,-0.53801763,0.4049452,-0.0036177263,-0.22037478,0.71547765,0.60515004,-0.16845217,-0.3956548,-0.34221324,-0.5312845,-0.3580537,-0.42753583,0.5632602,0.616956,0.22820336,0.1224599,0.24538058,-0.11047453,0.165804,0.4900437,-0.5258917,-0.008121833,0.3049605,0.3127334,0.13187143,0.12933534,-0.35662392,-0.27662024,-0.22623013,0.090857014,-0.18263754,-0.22267842,0.2085565,0.30526567,0.19577315,-0.08279876,-0.030837595,0.2075491,0.64209723
"(np.int64(513), 'A01AB17')",-0.6588091,-0.04126801,-0.078308284,-0.26751238,0.008574842,-0.20415479,0.13132116,0.13458262,0.3278644,-0.33318517,0.3708582,-0.51748,-0.17827587,-0.75814515,0.6585809,-0.08914986,-0.5469202,0.7185885,0.33677286,-0.2128191,-0.50665116,-0.25062105,-0.73426425,0.008431306,0.35965624,-0.059197515,-0.09543242,-0.24415629,-0.17512587,0.4253293,0.5429576,0.018133875,-0.06665702,0.38057914,-0.18155463,-0.57535726,-0.12360897,-0.18582952,-0.1437298,0.48102045,-0.48021907,-0.14679307,0.16702001,0.5612726,-0.3102133,-0.34940627,-0.13168366,0.46411347,0.30935535,0.23681459,0.42833382,-0.45133734,-0.26097497,-0.29499394,0.014527606,-0.14032757,-0.33360955,-0.53548884,-0.09247957,0.24733242,0.7404797,-0.5382048,-0.031208787,0.44976497
"(np.int64(513), 'D06BX01')",0.028322205,-0.024520516,-0.62968177,-0.345847,-0.23208624,0.052200384,-0.10446339,0.09320399,-0.12631762,-0.07764259,-0.015460685,0.23648722,-0.15242007,0.19121698,-0.07215485,0.3678326,0.21926786,0.13315736,-0.011897758,-0.35115027,0.19947374,0.20649984,-0.104574785,-0.14474116,-0.3417724,-0.15838084,-0.015625607,-0.047259927,0.08262518,-0.063780785,0.22783044,0.38326943,-0.27013376,-0.0042246655,0.31981757,-0.06529984,-0.22750399,0.18759248,0.43415397,-0.2763437,0.18064857,0.16014452,0.17962173,0.05991508,0.102549195,-0.10086927,0.21170226,0.65535486,0.37797144,0.06331327,0.08461073,0.044912696,0.23968442,0.21846187,0.3031353,0.26391438,-0.20118561,-0.055389173,0.45341682,0.0838339,-0.006756887,-0.10046986,0.37195298,0.5461317
"(np.int64(513), 'G01AF01')",-0.17105994,0.4234843,0.15995392,-0.33534905,-0.4679344,0.034926243,0.32080838,0.95686275,0.24723755,-0.53709877,0.7909448,-0.22777978,0.5442225,0.33943948,-0.06437573,-0.12733698,-0.15485777,0.41939116,0.60620385,-0.056392096,-0.34200636,0.32204768,-0.9827962,-0.31086,0.040979147,0.13121136,-0.076673016,-0.038399182,0.38049766,0.41455168,0.64153117,0.4305195,-0.2621253,0.28368837,-0.3582201,-1.5487779,-0.52179676,-0.26541632,-0.25089055,0.54475003,-0.26965883,0.2282616,0.4733646,0.58468646,-0.20412749,-0.17682678,0.5051695,-0.307526,0.6202756,0.16322273,-0.106394045,-0.16116259,0.075975075,0.095602036,0.25544122,0.28449264,-0.3598479,0.093210086,-0.44245127,-0.024528693,0.2652414,-0.7764189,-0.06380546,0.38253954
"(np.int64(513), 'J01XD01')",0.27957898,-0.08503945,0.5423847,0.12890126,0.056788668,0.22234309,0.8798325,0.573321,0.312105,-0.05193676,0.7502996,-0.13856472,0.399814,-0.31507885,0.913056,-0.5705139,-0.436937,-0.2138956,0.3230372,0.015943516,-0.52592385,-0.16685155,-0.3643725,0.26819655,0.11182209,-0.1457003,-0.16582191,-0.41170013,-0.72037876,1.0295094,0.62267363,0.015479121,-0.18410182,0.071078315,0.16662814,0.08567569,0.32869813,-0.4484256,-0.42254823,0.45249778,-0.20817813,-0.19521129,0.3186863,-0.03627944,-0.39897624,0.46314144,-1.1319519,0.21582562,-0.7835204,0.45682332,-0.2357431,-0.10438044,0.22290725,-0.7447053,-0.1045411,-0.3673021,-0.118987344,-0.15011236,-0.19830416,0.5755858,1.0163645,-0.8491557,0.35396135,0.6730982
"(np.int64(513), 'P01AB01')",-0.6956289,0.42871338,0.3526546,-0.25810552,-1.0663294,0.24979252,0.1801413,0.86412007,-0.35925576,-0.48868915,0.8344625,-0.2892655,0.36941737,0.33510745,1.1481235,0.42477006,-0.5590468,0.9332049,-0.73978406,0.012981486,-0.5963594,-0.45010075,-0.6034376,0.033058837,0.358454,-0.79901695,0.72278947,-0.5710263,-0.6339655,0.6302414,1.1128898,0.048207503,-0.24783354,0.27745777,-0.5512504,-0.30356193,-0.05958888,-0.49639916,-0.29085582,0.8366511,-0.26860446,-0.17550094,-0.58299994,0.22658698,-0.17236662,-0.49275938,-0.941746,0.4020816,0.6868368,-0.044498265,0.72276014,-1.1877394,-0.6968348,-0.158115,-0.07253677,0.07054137,0.073226675,-1.9514204,0.104155764,0.77970916,1.0242035,-0.49595284,-0.4454833,0.53068006
"(np.int64(514), 'V04CD01')",0.8725009,0.1865125,-0.0095198825,0.25703183,0.37461996,-0.72810453,-0.06646995,0.157826,-0.24660218,1.0994807,-0.5822522,0.42027465,0.11062616,0.044569105,-0.8492462,0.9286351,0.43089134,-0.18697718,1.2173198,-0.0569506,1.4183023,-0.13568316,0.32033446,-1.8459471,-1.5936925,0.21171978,-0.2955758,-0.34155625,0.9239728,0.61198926,0.045774728,0.6220329,-0.15517835,0.14939183,0.91550726,0.15283087,0.1838282,0.9904566,0.11348331,-0.65240216,-0.23778923,-0.069698706,1.1803379,-0.4563182,2.1264105,1.15329,1.1316152,-0.57126826,-0.13288188,0.88319147,0.41333425,0.275358,0.51310116,0.4239352,0.009074211,-0.37565655,-0.09773713,0.25294808,-0.18391277,-1.3009405,-0.10203091,0.90857506,0.7614348,-0.37700546
"(np.int64(515), 'N06AX03')",-0.49219257,-0.11299247,-0.5142635,-0.16236588,-0.1112784,-0.29465908,-0.4326282,-0.40623343,-0.4292095,0.0106751025,0.24968609,0.1944309,0.13511004,0.050040618,0.33689624,-0.33567512,-0.32112563,0.7331253,0.37477073,-0.16293189,-0.07822801,-0.39005104,-0.60729694,-0.13585381,0.19319063,-0.5415368,-0.032288745,-0.5679289,-0.054011732,0.24939811,0.21112233,-0.50302184,-0.18754683,-0.20588446,-0.6876869,-0.15844819,0.07978108,0.044732172,0.12067333,0.31250834,-0.003748387,-0.057661545,-0.34664536,0.36142284,0.17029142,-0.5687887,-0.09146063,0.5419394,0.5754167,-0.57509524,0.3915429,-0.49536663,0.011787027,-0.48854226,0.36578754,0.0666612,-0.2795038,-0.5246886,0.54923046,-0.17075771,0.45466933,-0.55809,0.14706461,0.30520463
"(np.int64(516), 'A01AB09')",-0.33445057,0.074042864,-0.25268948,-0.09929232,0.23122779,0.10311804,-0.0019274876,-0.025369633,0.31493536,-0.10915963,0.06653853,-0.13216987,0.04119724,-0.2784496,0.26141483,0.0998327,-0.38477424,0.31098697,0.6360033,-0.032005288,-0.09465048,0.06315007,-0.6133845,-0.2661155,0.13300577,-0.04986784,-0.21635506,-0.047581926,0.022659618,0.42826694,0.2197102,0.04654912,-0.059641317,0.34523925,0.06584915,-0.5735569,-0.15754914,0.029155698,-0.24161021,0.14414679,-0.43827128,0.010467514,0.59577113,0.079339765,-0.12031461,-0.094589435,0.01736471,0.08877347,0.1028447,0.28550965,0.27560854,-0.093784906,0.09920456,-0.19809398,0.11233749,-0.23095535,-0.38000458,-0.099294186,-0.40477544,0.11837661,0.5699197,-0.2307737,0.15597974,-0.1353173
"(np.int64(516), 'A07AC01')",0.8189898,0.22263971,-0.70865786,-0.5854239,1.236361,0.42776793,-0.08680646,0.46090963,0.3802546,-0.032646134,-0.3191018,-0.37521395,0.07175885,-0.39920387,-0.8633475,0.5848338,0.50134605,-0.7452341,0.013824545,0.12995219,-0.08387025,0.34995082,0.7447318,-0.25868642,-0.86026585,-0.011692097,0.17559004,0.3097033,0.14478262,-0.15306522,0.10941013,0.9780992,-0.06125453,-0.30258638,0.10940364,-0.4074982,-0.60271597,0.5857088,0.5556493,-0.53781164,-0.42976075,0.94071215,1.0161933,-0.025192298,0.52036613,0.7554566,0.56218815,0.921228,0.31889415,0.7363915,-0.37367496,0.645061,0.4905251,0.48648375,0.0991755,-0.058616795,-0.65855956,1.066083,0.12954259,-0.4962274,-0.057963952,0.63055277,0.24385741,0.17847548
"(np.int64(516), 'D01AC02')",-0.63352746,0.34847572,0.07093069,-0.102686845,0.59476787,0.40500736,0.13500044,0.38923317,0.7486881,-0.36830896,0.6968447,-0.50782084,0.43115953,-0.044749897,0.047129937,0.10003778,0.047943506,0.15512167,0.6160199,0.5909977,-0.80492806,-0.57697284,-0.29097763,0.49151564,-0.16353342,0.17193386,0.1173308,-0.093016446,-0.55513895,0.38378605,0.83470535,0.3121099,-0.34881032,0.34848335,-0.2742484,-1.0848536,-0.48365465,-0.042799003,-0.096284114,0.4908658,-0.8091662,0.40601638,-0.12169528,0.72695863,-0.2063451,-0.4093805,-0.2747903,0.46795696,-0.05933042,0.45433986,-0.06807836,-0.1788567,0.5086867,-0.4208445,-0.14018703,-0.23600277,-0.28626928,-0.18397877,0.13022713,1.0124439,0.44295684,-0.4236224,0.5013146,0.24147101
"(np.int64(516), 'G01AF04')",0.04855513,0.13749135,-0.2685216,-0.46640557,-0.21047416,0.19643293,-0.02868826,0.5439885,0.080645874,0.057807565,-0.05208707,0.1734685,0.5435437,0.46351594,-0.60550386,0.18429032,0.2346106,-0.005039064,0.88792455,-0.30922902,0.497314,0.13912329,-0.32124135,-0.3805715,-0.71608865,-0.037454512,0.07213853,-0.018793218,0.9307184,-0.026826397,0.13046244,0.4892522,-0.3105113,0.06474492,-0.2822447,-1.0570201,-0.47086087,0.18191035,0.15955682,-0.28188998,-0.23397262,0.20577705,0.60115016,-0.042208552,0.37599355,0.27423555,1.0747106,-0.4206176,0.64694715,0.23096848,-0.2126164,0.3198669,0.031083383,0.34410435,0.14948887,0.039048612,-0.6989048,0.6019753,-0.31188017,-0.6932117,-0.4876444,-0.020865329,0.2062858,0.12506014
"(np.int64(516), 'J02AB01')",0.103872195,-0.10290137,-0.64958525,-0.19524936,0.5389592,-0.01502699,-0.111990035,-0.22360417,0.8673715,-0.22210574,0.01426165,-0.41315818,0.28273994,0.58788973,0.032995597,0.15002063,0.023400195,-0.64739996,0.06569024,0.6195787,-0.26954803,-0.16933796,0.11530563,-0.36971158,-0.29363555,0.3015736,-0.34878224,-0.0667722,-0.3397767,0.16260552,0.89908934,0.6371599,-0.448451,-0.2340782,-0.08973901,-0.23211576,-0.101143725,0.33700126,0.74669963,0.16412923,0.078009814,0.49717724,0.03896238,0.8930348,0.099129856,-0.15515576,0.24391854,0.34425467,-0.24561349,0.047047924,-0.14400193,-0.46483195,-0.18744747,-0.5965938,0.17670915,0.22305585,-0.5101592,0.03323534,0.6501954,-0.0017413944,0.3024603,-0.2374686,0.68323016,0.26835173
"(np.int64(516), 'S02AA13')",0.15055501,0.519217,-0.18241908,-0.28057805,0.087676354,0.39881432,0.95486134,0.23781745,-0.10366386,-0.188702,0.20352107,-0.34687313,0.20626688,0.109530166,0.55383015,0.36543405,-0.0404268,-0.5471294,0.43456706,-0.5415419,0.032507196,-0.0116761625,-0.19270386,-0.098294556,-0.3868888,-0.029243859,-0.4597206,-0.59473205,0.02724623,0.36175135,0.6221161,0.52603185,-0.32477087,0.15172601,-0.4014404,-0.7829224,-0.2720446,-0.08332426,0.21340498,0.16758302,-0.42158228,0.060320236,-0.3889981,0.4561193,-0.25794917,-0.3010262,-0.041556284,0.3198326,0.002017729,0.21230137,-0.19889195,-0.15698436,0.36863685,-0.09267767,0.24994555,-0.21796459,-0.51087606,-0.3842032,0.418861,-0.14257249,0.3030461,-0.47878155,0.20675214,0.46937844
"(np.int64(517), 'C01CA17')",-0.07690001,0.05894644,-0.07288973,0.28625327,0.38784176,0.03768964,0.43693674,-0.54430413,0.097297,0.07556172,0.02296573,-0.1456557,0.19162014,0.6630117,-0.16950396,0.28135768,0.05301051,-0.31816146,-0.0028650723,0.23415726,0.04200636,0.16637725,0.49394733,-0.020461462,-0.5522839,-0.10336213,0.26570696,-0.7446998,0.01930068,0.675405,0.5992423,0.70597047,-0.9190611,0.4394772,-0.33222398,-0.26553336,-0.038499348,0.55077064,0.3755215,-0.049565222,0.25561854,0.31155494,0.05323869,-0.041706376,0.4003399,-0.3061815,0.18543991,-0.15336299,-0.3713961,-0.08392546,-0.01599475,-0.38903975,0.048780464,0.08574861,-0.26430404,0.09816821,-0.22682814,0.26932037,0.28256163,0.36132386,0.053431183,-0.24778365,0.8345964,0.12852886
"(np.int64(518), 'G03XB01')",0.19741155,0.04923411,0.01136177,-0.25418353,0.18094829,0.11827875,0.23110993,0.4898722,0.3724348,-0.1804971,-0.0804529,-0.32787657,0.45700318,0.2602344,-0.30340904,0.48155096,0.04605934,0.042742062,0.33076543,0.013742769,0.3868854,0.6962659,-0.123805985,-0.8166366,-0.26877928,0.1492146,-0.44271377,0.19963282,0.682076,-0.040198002,-0.043790936,0.09501535,0.14269948,-0.5587602,0.85058236,0.21683279,-0.17265633,0.39077762,0.051300645,-0.51676273,-0.6467211,0.38964427,0.764115,0.2247526,0.11743096,0.5609403,0.42562187,0.31135762,0.18887389,0.32034352,-0.08472018,0.74389124,0.4830482,0.11654818,-0.34311935,-0.13034816,-0.29206243,0.1341391,-0.21235436,-0.6928407,0.09301934,0.08702487,-0.15145168,-0.33081776
"(np.int64(519), 'A10BF02')",0.27381283,0.99664307,-0.3847883,0.64475095,0.8732661,0.57582664,-0.11386867,1.054211,1.1001374,-0.098689005,-0.56460285,1.2991104,0.25874963,0.973439,-1.5934067,1.9372827,0.6687921,-0.82766366,1.1664301,0.06053918,0.24038008,1.1040834,0.6300641,-1.3714777,-1.3042672,0.4054762,-0.3873261,-0.19021928,0.47812715,0.5426586,-0.31942484,1.4713943,-0.44365153,0.20124418,0.57949585,-0.6771003,0.71720624,-0.45384815,-0.52758896,0.009621799,-0.35957444,1.5056242,1.5192451,0.8216294,-0.10743132,0.5932647,1.1075466,-0.124683514,-0.22547704,0.8445915,-0.3446151,0.6020032,0.95882165,1.1310359,1.0981994,0.121813074,-0.04851356,0.22192043,-0.49140257,-0.70727414,0.1255554,0.20017342,0.31498837,-0.4672252
